from_user,text,time,likes,hashtag
mammy30,Hi candy crush can you tell me how I can reset my game..as I'm already synced to my Facebook and it keeps going to the same level which is boring as its clearing the levels itself..plz help,2019-05-15T19:10:30.000Z,8 likes,
eminehasanacar,4775🎖🎖🎖🇹🇷,2019-05-16T20:04:54.000Z,8 likes,
tattouyeux,Super Cool,2019-05-16T22:44:00.000Z,8 likes,
aycamenge,4776 Nerede😤😤,2019-05-20T09:35:14.000Z,8 likes,
mariobonante,4805 😈😈😈,2019-05-27T04:26:55.000Z,4 likes,
aycamenge,4806 😤😤😤😤😤,2019-05-28T14:50:01.000Z,3 likes,
talal312yahoo.com4531,4733,2019-05-13T18:18:56.000Z,7 likes,
joanwatkins,🍬🍬🍬,2019-05-13T20:29:28.000Z,6 likes,
mariiijo11,Que delicia,2019-05-13T23:39:38.000Z,6 likes,
bluezee63,🍬,2019-05-14T01:37:41.000Z,6 likes,
iquilt54,🍬🍬,2019-05-14T04:53:33.000Z,6 likes,
jefferson_fernands5,😍,2019-05-14T08:56:41.000Z,5 likes,
amelia_mckeown,@emma.wilson2828 @maia_mahuika candy crushhhhh !!,2019-05-14T09:40:57.000Z,5 likes,
rrrose69,🍬,2019-05-14T22:54:18.000Z,3 likes,
emma.wilson2828,@amelia_mckeown @maia_mahuika yaaaasss!!,2019-05-15T08:50:47.000Z,3 likes,
lancheros12,🍬,2019-05-16T16:29:25.000Z,2 likes,
dani_santi45,🍬🍩🍫🍭,2019-06-13T21:16:11.000Z,3 likes,
moka24696,😂😂😂😂😂😂,2019-12-13T13:53:14.000Z,,
match3games,I got one wrong 😆💯 @candycrushsaga,2019-05-09T12:21:47.000Z,8 likes,
sbmelton1995,Where is the quiz?,2019-05-09T12:50:23.000Z,7 likes,
cap_the_captain_,Nice,2019-05-09T13:09:53.000Z,6 likes,
tuffnfluffy2,3 of four correct,2019-05-09T14:47:08.000Z,5 likes,
florence.plummer.7,👍🤓👍,2019-05-09T20:24:53.000Z,5 likes,
yasminsafiya06,It's me!!!❤❤😍🔥,2019-05-10T05:05:29.000Z,5 likes,
mustafaansari100,Ooo,2019-05-10T07:58:22.000Z,5 likes,
magicboomusic,@candycrushsaga I got them all! 😉,2019-05-10T10:09:34.000Z,5 likes,
leila.baghban.javadi,Jack spot is faaaaaaaaaakkkkkkkkkkkkkeeeeeeeeee😡😡😡😡😡😡😡😡😡😡😡🤮🤮😡🤮,2019-05-10T15:05:44.000Z,5 likes,
gale.richardson.3,Love playing this game,2019-05-10T20:21:54.000Z,5 likes,
ahmadarivin_,4745 end level💪🏻,2019-05-12T12:06:11.000Z,5 likes,
tanvisidd,Wow beautiful @candycrushsaga,2019-05-08T09:15:22.000Z,6 likes,
cap_the_captain_,Super bro,2019-05-08T14:01:08.000Z,7 likes,
undergamesco,nice ! ♥,2019-05-08T14:52:46.000Z,6 likes,
behrouzbarak,,2019-05-08T15:34:05.000Z,4 likes,
rennecentex,😘,2019-05-08T16:32:30.000Z,4 likes,
leila.baghban.javadi,Some of your levels makes me soooooo angry &l don't play for some days 😡😡,2019-05-08T21:08:10.000Z,5 likes,
frazzled_momof2,I love Candy Crush Soda Saga I'm on level 2039 🙌🙌🙌🙌,2019-05-08T23:42:13.000Z,4 likes,
pellegrinoparis,Awesome!,2019-05-09T12:55:31.000Z,4 likes,
talal312yahoo.com4531,4702,2019-05-09T21:54:04.000Z,3 likes,
469mulldr,We love playing.,2019-05-10T06:36:43.000Z,3 likes,
blu3_velvet,"Waiting games every week. level 4715 today..i've a song for every level i've passed ""I am the best among the rest 🎶🎶""... 🤣",2019-05-07T20:24:27.000Z,3 likes,
cap_the_captain_,😁,2019-05-07T23:16:31.000Z,3 likes,
iamjanwil,🙌🙌🙌🙌,2019-05-08T01:36:43.000Z,3 likes,
yanet1511,👏👏👏👏👏👏👏👏,2019-05-08T05:25:15.000Z,3 likes,
rocllfan,I'm still very upset I can't get lives from friends on the app but it sure let's me give lives!!! Grrrr...,2019-05-09T06:21:16.000Z,2 likes,
en.joy_gaming_with_me,How many levels is it up to now?,2019-05-09T07:55:46.000Z,2 likes,
469mulldr,Everyday brings a new.feeling.,2019-05-10T06:39:26.000Z,1 like,
ozyurekcaglanur6,Me,2019-05-17T17:58:02.000Z,2 likes,
ozyurekcaglanur6,Very very very happy.succesfull.,2019-05-17T17:58:28.000Z,1 like,
ozyurekcaglanur6,😊😊😊😊😊😊😊😊😊💗💗😊💗💗,2019-05-17T17:58:53.000Z,1 like,
kodyj1434,Me,2019-05-20T13:10:52.000Z,,
flimz_tv,😂😂me,2019-07-25T07:56:04.000Z,,
alinaqvei,Sweet😘,2019-05-04T12:22:29.000Z,6 likes,
cap_the_captain_,N,2019-05-04T12:57:04.000Z,5 likes,
cap_the_captain_,Nice,2019-05-04T12:57:06.000Z,6 likes,
namiqhanson,Candy Crush cubes saga,2019-05-04T14:15:41.000Z,5 likes,
cdanrinaldi,How I get that skin? I've a S10+,2019-05-04T18:45:11.000Z,5 likes,
aurorahernandocastro,4377,2019-05-05T06:31:11.000Z,6 likes,
johnandersono,My one of my Favorite game.. Not yet on my FB.. Waiting,2019-05-05T13:15:46.000Z,5 likes,
cornel.oprea.338,Livello4645👏,2019-05-05T17:08:10.000Z,6 likes,
toptengames,🔥 @candycrushsaga!,2019-05-06T18:15:55.000Z,5 likes,
widya_arivin,4715 💃🏻,2019-05-07T12:41:57.000Z,4 likes,
mar200777,привет,2019-05-08T05:04:24.000Z,2 likes,
francois_krav,@_jana_mm_,2019-05-17T05:32:02.000Z,,
gracellamahabier,Thank youu @anishma_ramautar ❤️,2019-05-03T23:56:41.000Z,4 likes,
fatihbazidi,@candycrushsaga 4715 Türkiye 🇹🇷,2019-05-03T23:58:09.000Z,3 likes,
nancyth70,👍👍👍,2019-05-04T01:25:50.000Z,3 likes,
sunshine7773,@myremoore,2019-05-04T01:34:00.000Z,3 likes,
mjain1293,😘❤️😍😘❤️😍😘,2019-05-04T07:34:55.000Z,2 likes,
cap_the_captain_,Nice,2019-05-04T12:57:20.000Z,,
innocentt_sneha,@niteshnic,2019-05-04T15:58:53.000Z,,
mankemichael,👍😍👏,2019-05-04T20:12:58.000Z,,
alinaqvei,Anyone want to be msg me😉,2019-05-05T13:39:16.000Z,,
toptengames,🔥 @candycrushsaga!,2019-05-06T18:16:13.000Z,,
filipacastellobranco,,2019-05-06T23:59:21.000Z,,
myenavich,I. Need good prizes when I spin,2019-05-17T14:54:11.000Z,,
namiqhanson,Candy Crush cubes saga game play piliz😪,2019-05-03T04:12:55.000Z,,
yasminsafiya06,Delicious!!!!😋👅🍫🍭🍬🍰🎂,2019-05-03T05:24:44.000Z,,
lisbeth.jonth,👍😀❤️🍭,2019-05-03T06:35:38.000Z,1 like,
na_dia_me,675,2019-05-03T12:22:53.000Z,,
venittasimmons,👋,2019-05-04T01:03:51.000Z,,
melodymalone9255,I took,2019-05-04T06:55:12.000Z,,
melodymalone9255,I took long to fix 464 candy crush saga and please help me,2019-05-04T06:56:44.000Z,,
mjain1293,Hi guys I m loving this game I m n 2140 level lub😘❤️😍💜,2019-05-04T07:36:22.000Z,,
rrahmanmeziu,Tudey finish 4745,2019-05-08T14:11:29.000Z,,
rrahmanmeziu,4745👏👏,2019-05-08T14:11:57.000Z,,
marie.__.pvt,#NoOne... LoL,2019-05-17T14:20:49.000Z,,#NoOne 
jamesrollad,Am just a lonely man need a woman from 50,2019-07-03T09:44:06.000Z,,
qismett,@ajenganggirini,2019-07-14T14:08:11.000Z,,
martagrassid,Quero jogar também candycrucsh saga,2019-07-26T13:59:50.000Z,1 like,
martagrassid,🤣👍👍👍👍👍👍,2019-07-26T14:07:15.000Z,,
jonax_souzza,@dalilalacos kkkkkkkkk lembra?,2019-07-31T09:03:48.000Z,1 like,
tyree_trevian_2020,Candy Crush Saga 🍭🍭🍭🍭,2019-09-09T01:48:16.000Z,,
ol0oxo0lo,@arezou.8m8 اینم یه بازی جذاب برای 😍😍,2019-09-13T07:23:57.000Z,1 like,
ol0oxo0lo,بی معرفت بگو پیام نده چرا بلاک میکنی 🙄@arezou.8m8,2019-09-13T09:38:55.000Z,,
goncakoc8,Gizlilik politikasında oyunu oynarsanız veya erişirseniz hakkınızdaki bilgiler tarafımıza geçer diye bir şey var ben anlamadım ne demek bu,2019-09-21T12:06:38.000Z,,
moka24696,HAHAAHAHAHAHAHAHAAH LOLLLLL =))))))))),2019-12-13T13:45:17.000Z,,
moka24696,THE VOICE 🤣🤣🤣🤣🤣🤣 =))))))))))) I CAN’T,2019-12-13T13:45:59.000Z,,
moka24696,THIS is way too funny,2019-12-13T13:47:58.000Z,,
_asal.asadi_,Shameee 😠,2019-12-22T22:35:31.000Z,,
zohrehsali,سلام من کندی کراش را علاوه بر گوشی تلفن در فیس بوک هم بازی میکردم متاسفانه دیگر مقدور نیست لطفا کمک کنین که مشکل برطرف بشه ممنون😙,2019-04-26T17:28:56.000Z,6 likes,
kim.fitzpatrick.167,What the hell is that swimming in the pool😂,2019-04-27T00:05:08.000Z,,
xh.92.92,,2019-04-27T18:11:21.000Z,6 likes,
fajar_bagus_setio,"I'm from Indonesia, and now i'm on level 3103, give me support @candycrushsaga",2019-04-28T03:05:10.000Z,5 likes,
luisgjegji_hb,My grandmother is on level 2563😂😂 on candy crush saga,2019-04-28T08:15:15.000Z,5 likes,
danielssahid,👏,2019-04-28T11:42:30.000Z,5 likes,
jojotygama,😂,2019-04-28T13:55:54.000Z,5 likes,
rafi_pras_arsa,I'm on Indonesia level 141 thanks,2019-04-28T14:52:53.000Z,5 likes,
saiello66,Im hoping to win a jackpot....8 years playing...N.O.T.H.I.N.G....wth,2019-04-28T17:13:32.000Z,4 likes,
angelika.frohlich,Its my game i like it 👍🤣💪😎,2019-05-05T10:36:33.000Z,,
kashif_siddiquii,Top One Best Player of Candy Crush in the World 😍 ... m on Level 4715 and waiting for new levels,2019-05-06T00:50:21.000Z,,
pxxlmerrrr,El otro día @caballero7dani estuvo allí dice q estuvo muy xuli,2019-08-20T23:19:52.000Z,,
behrouzbarak,,2019-04-25T18:05:36.000Z,7 likes,
tuffnfluffy2,Hello Olivia,2019-04-25T22:07:54.000Z,6 likes,
leilaa.soroush18,Hello,2019-04-25T22:11:56.000Z,6 likes,
balcadi,4326,2019-04-25T22:17:02.000Z,7 likes,
niico_az,😍😂,2019-04-26T00:18:55.000Z,6 likes,
cap_the_captain_,Nice,2019-04-26T00:54:11.000Z,5 likes,
amiir.nasseri,💙💙4588💙💙,2019-04-26T06:21:09.000Z,5 likes,
hosseinraeisi92,👑 👑 👑 4685 🤴 🤴 🤴,2019-04-26T10:16:23.000Z,5 likes,
johnandersono,My one of my Favorite game.. Not yet onh,2019-04-27T12:35:13.000Z,4 likes,
charlenecoakley,Welcome,2019-04-27T14:35:06.000Z,1 like,
kashif_siddiquii,m on 4715 level and Waiting for new levels,2019-05-06T00:51:46.000Z,,
balcadi,5020,2019-10-29T09:19:50.000Z,,
mb_shahparast,4655,2019-04-22T12:52:25.000Z,5 likes,
andrelfandrade88,4655,2019-04-22T13:09:51.000Z,5 likes,
cap_the_captain_,Nice,2019-04-22T13:38:16.000Z,5 likes,
aurorahernandocastro,4305,2019-04-22T15:23:16.000Z,5 likes,
cccandycrush789,https://youtu.be/pKcYlJ6TIdo level 3260 ❤️,2019-04-22T15:55:44.000Z,5 likes,
adriannarusso,4655😩,2019-04-22T16:39:45.000Z,5 likes,
pacheco_409,👏👏👏👏,2019-04-23T18:17:36.000Z,4 likes,
theclathehuman,How about a candy crush movie 🤔🤔,2019-04-24T20:48:52.000Z,4 likes,
ezii_nne,@candycrushsaga when are you coming out with your own candy & lollipop.,2019-04-25T02:58:00.000Z,4 likes,
ezii_nne,"I am expectant tho, so come out with some real candy & lollipop and send it to Canada @candycrushsaga fast though",2019-04-25T02:59:56.000Z,4 likes,
doniv_007,4685 ♥️♥️,2019-04-25T03:39:11.000Z,5 likes,
_ela_simhayev,ХОРОШО. ЛЮБОЙ😍😍😍,2019-07-02T16:01:50.000Z,,
balcadi,4308,2019-04-19T12:15:57.000Z,6 likes,
talalali_ali,4628,2019-04-19T12:50:32.000Z,6 likes,
talalali_ali,4630,2019-04-19T16:13:41.000Z,6 likes,
behrouzbarak,4655,2019-04-19T16:19:22.000Z,6 likes,
luciano.reali.16,The uthde😂❤️vfH6tr5r6tr6tuyyujuiygu7,2019-04-20T14:28:18.000Z,5 likes,
celine_blaze_,https://youtu.be/xSWJnyW947o,2019-04-20T17:01:40.000Z,5 likes,
eb_baybee,🗣️ FOR FUCKS SAKE DO I HAVE TO MESSAGE & COMMENT EVERYWHERE FOR Y'ALL TO REFUND ME FOR THE BOOSTERS I PAID FOR & DIDN'T GET,2019-04-20T17:12:40.000Z,,
alinaqvei,Oh sweet😍,2019-04-21T16:48:10.000Z,5 likes,
ethanschiller,Weiwierhr,2019-04-22T22:55:11.000Z,5 likes,
breno_estevo,,2019-04-25T20:12:17.000Z,5 likes,
ethanschiller,Shssts,2019-04-27T15:44:17.000Z,3 likes,
charaf_eddine_srl,Add me,2019-05-28T01:40:44.000Z,,
nancyth70,😍🍫🍬🍭😋😋👌👍,2019-04-17T08:48:25.000Z,8 likes,
g_toons__,Nice game. I love it❤️❤️😍,2019-04-17T12:18:37.000Z,7 likes,
simoneenglish5,Lollies!,2019-04-17T14:01:46.000Z,7 likes,
thepilwrites,👁️‍🗨️,2019-04-17T21:12:52.000Z,6 likes,
cccandycrush789,,2019-04-18T06:34:51.000Z,5 likes,
cccandycrush789,I like it,2019-04-18T06:35:18.000Z,5 likes,
johnandersono,My Favorite game in my FB..,2019-04-18T13:10:15.000Z,5 likes,
narta1612,Jelly fish,2019-04-18T14:05:48.000Z,5 likes,
narta1612,💕🤩🐟🐠🐡,2019-04-18T14:07:37.000Z,4 likes,
ibo_sauce,,2019-04-18T19:24:16.000Z,3 likes,
theclathehuman,"I just started playing candy crush friends today... And I love it.. I was never interested in candy crush before, but this one changed my life ❤❤❤💓",2019-04-24T20:50:53.000Z,3 likes,
xh.92.92,Jelly fish 😊,2019-04-27T18:12:50.000Z,1 like,
alba_meci_,Mr. Toffee,2019-04-15T17:36:33.000Z,5 likes,
avokado_secretly,mr toffee,2019-04-15T17:38:12.000Z,4 likes,
priontyrahman786,We all like to listen to music and if that is the Hindi remix song then there is no talk.We can enjoy all kinds of Hindi Remix songs in this upload and its automatically updated..https://itunes.apple.com/us/app/hindi-remix-songs/id1163867743?mt=8,2019-04-15T17:46:14.000Z,2 likes,
cccandycrush789,"https://youtu.be/ZxR2me5xTFE

Tips & tricks candycrushsaga",2019-04-15T19:03:48.000Z,1 like,
cccandycrush789,,2019-04-15T19:03:52.000Z,2 likes,
beatriz.santillan,Beatriz Santillan me encanta,2019-04-15T23:23:28.000Z,1 like,
suzzie_yaman,the pink is Tiffi and the yellow with mustache is Yeti,2019-04-16T02:02:10.000Z,3 likes,
momllama,Mr. Toffee & Bubblegum Troll,2019-04-16T04:01:12.000Z,2 likes,
yasminsafiya06,Incredible!!!❤❤❤😍,2019-04-16T06:11:30.000Z,1 like,
g_toons__,I need friends please be free to add me.,2019-04-17T12:19:43.000Z,1 like,
narta1612,"Mr Toffee, Bubblegum troll, Tiff, Yeti and Odus",2019-04-18T14:11:39.000Z,1 like,
ibo_sauce,,2019-04-18T19:24:26.000Z,1 like,
michiel3841instagood,How many levels are there now?,2019-04-14T22:42:57.000Z,8 likes,
balcadi,4294,2019-04-14T23:45:24.000Z,6 likes,
_nolapartydecorofatl,4610,2019-04-15T00:35:18.000Z,5 likes,
greydogg1,4467,2019-04-15T15:26:51.000Z,4 likes,
469mulldr,Can't wait.,2019-04-15T16:26:45.000Z,2 likes,
doniv_007,4655💪💪,2019-04-17T19:34:12.000Z,2 likes,
narta1612,👏❤️,2019-04-18T14:08:42.000Z,1 like,
fairyponiesgame,I like sweeter 🧚‍♂️🦄,2019-05-05T02:02:31.000Z,,
cantuamabelly,Juegos,2019-04-14T02:17:30.000Z,3 likes,
navindudeshan,Nice 👍🏻,2019-04-14T06:41:36.000Z,3 likes,
andrea.nemeth.1656,🥚,2019-04-14T09:43:28.000Z,4 likes,
iiyasakura,4611 plssss,2019-04-14T10:55:43.000Z,2 likes,
cccandycrush789,Cek level 2001 https://www.youtube.com/channel/UCYIMW-PFZsHgR3xfTXRThig,2019-04-14T11:14:35.000Z,1 like,
balcadi,صعب هذا المستوى 4276,2019-04-14T15:46:16.000Z,1 like,
balcadi,4291,2019-04-14T15:47:36.000Z,1 like,
_nolapartydecorofatl,Waiting on 4611,2019-04-14T23:23:18.000Z,1 like,
nathalie.delahaye2,🥚,2019-04-15T06:02:04.000Z,3 likes,
neenasharma5553,🥚,2019-04-15T08:05:36.000Z,3 likes,
habilerh,4223🤓,2019-04-16T19:50:30.000Z,1 like,
ibo_sauce,,2019-04-18T19:24:49.000Z,1 like,
leilaa.soroush18,😍😍,2019-04-12T15:56:27.000Z,7 likes,
behrouzbarak,4610,2019-04-12T16:02:44.000Z,6 likes,
cap_the_captain_,Super bro,2019-04-12T16:13:17.000Z,4 likes,
kesha257_,No,2019-04-12T16:17:17.000Z,4 likes,
r0yalfl0wers,👎,2019-04-12T16:46:37.000Z,3 likes,
marcelo.cardos0,😎,2019-04-12T16:50:34.000Z,2 likes,
yasminsafiya06,👎,2019-04-12T21:10:48.000Z,2 likes,
desiapriyaniii,Akhirnya level 4610 🇮🇩,2019-04-13T10:12:53.000Z,2 likes,
teoperry,I’m next to 4000 😁🙈😅🙋🏼‍♂️🔝,2019-04-13T17:22:01.000Z,2 likes,
adriannarusso,4610?,2019-04-13T19:01:42.000Z,2 likes,
dr_apostle_vengesa,🙌,2019-04-14T07:00:30.000Z,2 likes,
sid_unicorn_afcwimbledon,Follow me if you want to laugh,2019-04-14T10:03:56.000Z,2 likes,
mr_faizu.08,,2019-04-11T12:22:41.000Z,7 likes,
mr_faizu.08,🔥🔥,2019-04-11T12:22:54.000Z,5 likes,
mr_faizu.08,Candy crush saga ❤️,2019-04-11T12:23:05.000Z,5 likes,
mr_faizu.08,@candycrushsaga ❤️🔥,2019-04-11T12:23:27.000Z,5 likes,
yasminsafiya06,Yeayyyy!!! Happy #NationalPetDay everyone...u too @candycrushsaga 😻😻😻❤😽🐱....,2019-04-11T12:36:10.000Z,4 likes,#NationalPetDay 
mwlatym,Please candy it's very boring and hard level help me please what s aboring and hard level,2019-04-11T13:28:57.000Z,3 likes,
mwlatym,3686 candy it's very boring and hard level help me please please please boring and hard help me,2019-04-11T13:29:29.000Z,2 likes,
cap_the_captain_,Super bro,2019-04-11T14:19:20.000Z,2 likes,
thelifeofjnb,By giving my cat and dog candies.,2019-04-11T15:15:11.000Z,2 likes,
debora.bulacio.52,,2019-04-12T23:28:39.000Z,2 likes,
navindudeshan,Nice 👍🏻,2019-04-14T06:42:54.000Z,2 likes,
tomaslaitala,@mimosa_wi oot feimi,2019-04-09T18:24:55.000Z,2 likes,
alinaqvei,Sweet,2019-04-09T19:27:23.000Z,3 likes,
sonia.russo1963,💪💪💪,2019-04-09T19:39:11.000Z,3 likes,
anamglewo86,4580 finish level...update....,2019-04-09T23:48:35.000Z,2 likes,
469mulldr,Pretty cool.,2019-04-10T02:12:37.000Z,2 likes,
balcadi,4266,2019-04-10T08:26:08.000Z,1 like,
doniv_007,Finally complete 4610 level 🙌💞,2019-04-10T12:19:07.000Z,1 like,
alexandre_paiva,4515,2019-04-10T12:50:27.000Z,1 like,
puriegarcia,I love to play candy crush saga enjoy it!!,2019-04-10T22:17:24.000Z,1 like,
behrouzbarak,,2019-04-10T22:22:28.000Z,1 like,
ciarasteelsteel,🙌,2019-04-11T03:45:11.000Z,1 like,
ciarasteelsteel,🙌,2019-04-11T03:45:12.000Z,1 like,
r0yalfl0wers,4580,2019-04-07T21:53:36.000Z,4 likes,
hanny_312,Level 3762💪🏻😍,2019-04-07T23:13:24.000Z,3 likes,
mercymireku,,2019-04-08T01:26:31.000Z,3 likes,
love_is_love90,2764,2019-04-08T02:24:42.000Z,3 likes,
love_is_love90,"@candycrushsaga please help me understand this please. How we use to buy 15 gold for $.99c now you guys raised the price to $1.99 and only give us 10 gold , now tell me if this is that is so unfair I need answers please ?",2019-04-08T02:35:31.000Z,3 likes,
talalali_ali,4580,2019-04-08T08:06:59.000Z,3 likes,
yeightyk,#level 4192,2019-04-08T10:39:55.000Z,1 like,#level 
robertinhaalves032112,Quero vidas 😢,2019-04-08T16:55:07.000Z,4 likes,
soosan.gooran1333,Lovely voice💎,2019-04-08T20:27:45.000Z,2 likes,
julianna_juju,1897,2019-04-08T22:56:29.000Z,2 likes,
clarisaks,Can she be brand ambassador candy crush ? @latadeladeladela,2019-04-09T00:12:41.000Z,2 likes,
solitaire.time.warp,We love us some candy crush!,2019-04-09T14:12:49.000Z,1 like,
mwlatym,Hello,2019-04-05T18:16:30.000Z,2 likes,
simo.rabhii,actually your content awesome,2019-04-05T18:58:52.000Z,2 likes,
simo.rabhii,,2019-04-05T18:58:54.000Z,3 likes,
valerastepnykh,🙌,2019-04-05T19:47:20.000Z,2 likes,
yason34ua,@candycrushsaga what a Fake 😂,2019-04-05T21:28:53.000Z,1 like,
yasminsafiya06,It's me!!,2019-04-05T22:08:40.000Z,,
mrs_k_to_the_l,Fix 1879!!!! 😠😑,2019-04-06T00:09:51.000Z,,
talalali_ali,4580,2019-04-06T10:09:44.000Z,2 likes,
doniv_007,4580🙌,2019-04-06T16:04:38.000Z,,
mcelia08,"Gosto do jogo, porém tem muita falha...limitam o jogo impossibilitando as pessoas de participar dos desafios",2019-04-06T18:47:17.000Z,,
anja.wieschon,👏,2019-04-07T06:43:43.000Z,,
churchill_r,Hi,2019-04-13T06:26:56.000Z,,
carinthia017,16,2019-06-05T23:20:25.000Z,,
muhammet.kavalli,16,2019-06-25T17:06:04.000Z,,
curtism1804,60,2019-07-10T17:44:46.000Z,,
ju.stine6983,16,2019-07-16T18:38:10.000Z,,
memet_uras,28 @candycrushsaga,2019-08-05T08:19:17.000Z,,
mariokolesik,16,2019-08-13T16:14:24.000Z,,
zuzu_abbas,880,2019-09-01T06:22:48.000Z,,
its_yashika17,16,2019-09-14T19:50:27.000Z,,
g.r_0807,15,2019-10-16T22:34:46.000Z,,
team_kaila,16,2019-10-23T19:26:20.000Z,,
ejderhaclash,16,2019-12-08T19:29:37.000Z,,
dewi_libry,16,2019-12-19T23:57:21.000Z,,
yasminsafiya06,Yesss....😍😍😍😘,2019-03-30T01:34:34.000Z,3 likes,
yasminsafiya06,Yesss....😍😍😍😘,2019-03-30T01:35:35.000Z,3 likes,
mery_medina1,Me fascina,2019-03-30T01:42:08.000Z,3 likes,
janddpick,Cute,2019-03-30T02:32:52.000Z,3 likes,
samanfatahi69,2385,2019-03-30T07:46:55.000Z,2 likes,
jacqueline.meunier,C’est très bien 😘,2019-03-30T10:05:38.000Z,4 likes,
469mulldr,OMG,2019-03-30T14:10:23.000Z,1 like,
fronia_michael,,2019-04-02T15:47:45.000Z,1 like,
graciatorresrufina,😂😂😂😂😂😂,2019-04-05T03:39:02.000Z,1 like,
graciatorresrufina,👏👏😍,2019-04-05T03:39:10.000Z,,
simo.rabhii,actually your content awesome,2019-04-05T18:59:09.000Z,,
